rssd9999,rssd9001
19970630,2128485
19970630,2128896
19970630,2128917
19970630,2128935
19970630,2128944
19970630,2130004
19970630,2130303
19970630,2130778
19970630,2131373
19970630,2132932
19970630,2135072
19970630,2135812
19970630,2137375
19970630,2138466
19970630,2139696
19970630,2139708
19970630,2139995
19970630,2140115
19970630,2141028
19970630,2141158
19970630,2141402
19970630,2142070
19970630,2142306
19970630,2142324
19970630,2142445
19970630,2142548
19970630,2143527
19970630,2143648
19970630,2144739
19970630,2145950
19970630,2146117
19970630,2146340
19970630,2146359
19970630,2146368
19970630,2146395
19970630,2146724
19970630,2147235
19970630,2147794
19970630,2148438
19970630,2148474
19970630,2148586
19970630,2149622
19970630,2149631
19970630,2150440
19970630,2151670
19970630,2152734
19970630,2154523
19970630,2155061
19970630,2155212
19970630,2155249
19970630,2155276
19970630,2155342
19970630,2155388
19970630,2155397
19970630,2156451
19970630,2156602
19970630,2156835
19970630,2158156
19970630,2158633
19970630,2158875
19970630,2161165
19970630,2161174
19970630,2161437
19970630,2164371
19970630,2164429
19970630,2164447
19970630,2166003
19970630,2166124
19970630,2167297
19970630,2168557
19970630,2168922
19970630,2168931
19970630,2168959
19970630,2168977
19970630,2169675
19970630,2169871
19970630,2170868
19970630,2173092
19970630,2173207
19970630,2173720
19970630,2176105
19970630,2176413
19970630,2178631
19970630,2180205
19970630,2180223
19970630,2180232
19970630,2181341
19970630,2181426
19970630,2182843
19970630,2182964
19970630,2183493
19970630,2183886
19970630,2183943
19970630,2184025
19970630,2184043
19970630,2184333
19970630,2184342
19970630,2184557
19970630,2184575
19970630,2184584
19970630,2184717
19970630,2184904
19970630,2186186
19970630,2188416
19970630,2188827
19970630,2189897
19970630,2190110
19970630,2190446
19970630,2190567
19970630,2191500
19970630,2192383
19970630,2192628
19970630,2193371
19970630,2193906
19970630,2194976
19970630,2196327
19970630,2196336
19970630,2196363
19970630,2196390
19970630,2197548
19970630,2198563
19970630,2199083
19970630,2201883
19970630,2202282
19970630,2205117
19970630,2206244
19970630,2206842
19970630,2206897
19970630,2208033
19970630,2208042
19970630,2209030
19970630,2209058
19970630,2211136
19970630,2213215
19970630,2213288
19970630,2214191
19970630,2215415
19970630,2215433
19970630,2215451
19970630,2215460
19970630,2216355
19970630,2217503
19970630,2217660
19970630,2218715
19970630,2219440
19970630,2222338
19970630,2222495
19970630,2223997
19970630,2224239
19970630,2224257
19970630,2224387
19970630,2224408
19970630,2224417
19970630,2226475
19970630,2226484
19970630,2227182
19970630,2227258
19970630,2227409
19970630,2227481
19970630,2227687
19970630,2228590
19970630,2230249
19970630,2232748
19970630,2233932
19970630,2233950
19970630,2233987
19970630,2234210
19970630,2234863
19970630,2234920
19970630,2234939
19970630,2235598
19970630,2236447
19970630,2236586
19970630,2236634
19970630,2237118
19970630,2237293
19970630,2237819
19970630,2238544
19970630,2239699
19970630,2241674
19970630,2241937
19970630,2242103
19970630,2242130
19970630,2242523
19970630,2242970
19970630,2243753
19970630,2243801
19970630,2243986
19970630,2244358
19970630,2244545
19970630,2244910
19970630,2245083
19970630,2246035
19970630,2246053
19970630,2246071
19970630,2246400
19970630,2246848
19970630,2247498
19970630,2247500
19970630,2247612
19970630,2247676
19970630,2247685
19970630,2248570
19970630,2248981
19970630,2249036
19970630,2249362
19970630,2249371
19970630,2249380
19970630,2249399
19970630,2249401
19970630,2249410
19970630,2249586
19970630,2250180
19970630,2250304
19970630,2250313
19970630,2250546
19970630,2250564
19970630,2250760
19970630,2251132
19970630,2251141
19970630,2251767
19970630,2251776
19970630,2251806
19970630,2251945
19970630,2252009
19970630,2252858
19970630,2253060
19970630,2253529
19970630,2253565
19970630,2253734
19970630,2253864
19970630,2253967
19970630,2253976
19970630,2254496
19970630,2254508
19970630,2254704
19970630,2254786
19970630,2254937
19970630,2255886
19970630,2256034
19970630,2256043
19970630,2256061
19970630,2256070
19970630,2256221
19970630,2256230
19970630,2256539
19970630,2256865
19970630,2257116
19970630,2257228
19970630,2257620
19970630,2259268
19970630,2259503
19970630,2259530
19970630,2260086
19970630,2260095
19970630,2260198
19970630,2260376
19970630,2260406
19970630,2260415
19970630,2260509
19970630,2260581
19970630,2261805
19970630,2261935
19970630,2262222
19970630,2262268
19970630,2262491
19970630,2262503
19970630,2262914
19970630,2263331
19970630,2263407
19970630,2263993
19970630,2264011
19970630,2264020
19970630,2264262
19970630,2264404
19970630,2264516
19970630,2265054
19970630,2265063
19970630,2265102
19970630,2265429
19970630,2265447
19970630,2265504
19970630,2265773
19970630,2265782
19970630,2265867
19970630,2266314
19970630,2266387
19970630,2266873
19970630,2267311
19970630,2267320
19970630,2267553
19970630,2267562
19970630,2267665
19970630,2267722
19970630,2267731
19970630,2267740
19970630,2267937
19970630,2267973
19970630,2267982
19970630,2269061
19970630,2269089
19970630,2269119
19970630,2269351
19970630,2269856
19970630,2269977
19970630,2270254
19970630,2270281
19970630,2270384
19970630,2270414
19970630,2270807
19970630,2270825
19970630,2270834
19970630,2271354
19970630,2272351
19970630,2272511
19970630,2275174
19970630,2275192
19970630,2276096
19970630,2278773
19970630,2283496
19970630,2286228
19970630,2287225
19970630,2287234
19970630,2287757
19970630,2288606
19970630,2288624
19970630,2288651
19970630,2289751
19970630,2290560
19970630,2290636
19970630,2291277
19970630,2291295
19970630,2291389
19970630,2291398
19970630,2291473
19970630,2291624
19970630,2291727
19970630,2291914
19970630,2292658
19970630,2292685
19970630,2292694
19970630,2292706
19970630,2292715
19970630,2292975
19970630,2292984
19970630,2293093
19970630,2293329
19970630,2293507
19970630,2293516
19970630,2293525
19970630,2293655
19970630,2293909
19970630,2293927
19970630,2294634
19970630,2294643
19970630,2294698
19970630,2294700
19970630,2294812
19970630,2295837
19970630,2297411
19970630,2297448
19970630,2297644
19970630,2297701
19970630,2298883
19970630,2298904
19970630,2299040
19970630,2299068
19970630,2299077
19970630,2299125
19970630,2299264
19970630,2299992
19970630,2300012
19970630,2300768
19970630,2300982
19970630,2301121
19970630,2301907
19970630,2301916
19970630,2301998
19970630,2303143
19970630,2303303
19970630,2303808
19970630,2303910
19970630,2303947
19970630,2304047
19970630,2304421
19970630,2305790
19970630,2306649
19970630,2306920
19970630,2306993
19970630,2307310
19970630,2309912
19970630,2309967
19970630,2310187
19970630,2310217
19970630,2310226
19970630,2312006
19970630,2312154
19970630,2312837
19970630,2313049
19970630,2313058
19970630,2313704
19970630,2314233
19970630,2314260
19970630,2314288
19970630,2314327
19970630,2314804
19970630,2314859
19970630,2314868
19970630,2315007
19970630,2315164
19970630,2315397
19970630,2316460
19970630,2317597
19970630,2317690
19970630,2317823
19970630,2317999
19970630,2318446
19970630,2318745
19970630,2318866
19970630,2319658
19970630,2320403
19970630,2320618
19970630,2321398
19970630,2321400
19970630,2321419
19970630,2321428
19970630,2321594
19970630,2321790
19970630,2321802
19970630,2322005
19970630,2322087
19970630,2322304
19970630,2323057
19970630,2323495
19970630,2323655
19970630,2323664
19970630,2324090
19970630,2324429
19970630,2324689
19970630,2324773
19970630,2324858
19970630,2324942
19970630,2324951
19970630,2324997
19970630,2325341
19970630,2325350
19970630,2325369
19970630,2325761
19970630,2325891
19970630,2325912
19970630,2326179
19970630,2326629
19970630,2326656
19970630,2327064
19970630,2327073
19970630,2327541
19970630,2327569
19970630,2327699
19970630,2327765
19970630,2329992
19970630,2330288
19970630,2330774
19970630,2331801
19970630,2332143
19970630,2332303
19970630,2332536
19970630,2332563
19970630,2332572
19970630,2332590
19970630,2332620
19970630,2332639
19970630,2332705
19970630,2332750
19970630,2332844
19970630,2332938
19970630,2333159
19970630,2333654
19970630,2333663
19970630,2336794
19970630,2336806
19970630,2337045
19970630,2337054
19970630,2337081
19970630,2337090
19970630,2337401
19970630,2338033
19970630,2338471
19970630,2338501
19970630,2338529
19970630,2338949
19970630,2339469
19970630,2339526
19970630,2339562
19970630,2339571
19970630,2339580
19970630,2339610
19970630,2339656
19970630,2339674
19970630,2339759
19970630,2339786
19970630,2339816
19970630,2339889
19970630,2339898
19970630,2339919
19970630,2339928
19970630,2340036
19970630,2340867
19970630,2341239
19970630,2341547
19970630,2341565
19970630,2341574
19970630,2341604
19970630,2341631
19970630,2341640
19970630,2341659
19970630,2341677
19970630,2341686
19970630,2341725
19970630,2341743
19970630,2342085
19970630,2342272
19970630,2342722
19970630,2343103
19970630,2343130
19970630,2343176
19970630,2343381
19970630,2343635
19970630,2343644
19970630,2343662
19970630,2344641
19970630,2344650
19970630,2344687
19970630,2344696
19970630,2344708
19970630,2344726
19970630,2344744
19970630,2344762
19970630,2344771
19970630,2344847
19970630,2344856
19970630,2344904
19970630,2344940
19970630,2344977
19970630,2344986
19970630,2345068
19970630,2345077
19970630,2345086
19970630,2345433
19970630,2345844
19970630,2346010
19970630,2346038
19970630,2347035
19970630,2348005
19970630,2348087
19970630,2348274
19970630,2348304
19970630,2348470
19970630,2348500
19970630,2348546
19970630,2348630
19970630,2349075
19970630,2349404
19970630,2349431
19970630,2349440
19970630,2349468
19970630,2349477
19970630,2349486
19970630,2349507
19970630,2349516
19970630,2349703
19970630,2349815
19970630,2349860
19970630,2349888
19970630,2350491
19970630,2350615
19970630,2350763
19970630,2350781
19970630,2350790
19970630,2351247
19970630,2351274
19970630,2351359
19970630,2351818
19970630,2351872
19970630,2351939
19970630,2351966
19970630,2352196
19970630,2352226
19970630,2352253
19970630,2352271
19970630,2352495
19970630,2352552
19970630,2352824
19970630,2352833
19970630,2352842
19970630,2352945
19970630,2352963
19970630,2352990
19970630,2353465
19970630,2353504
19970630,2353540
19970630,2353661
19970630,2354305
19970630,2354369
19970630,2354378
19970630,2354417
19970630,2354583
19970630,2354592
19970630,2355012
19970630,2355759
19970630,2355870
19970630,2356073
19970630,2356082
19970630,2356251
19970630,2356514
19970630,2356701
19970630,2356886
19970630,2356907
19970630,2357221
19970630,2357463
19970630,2357575
19970630,2358367
19970630,2359328
19970630,2359382
19970630,2359823
19970630,2359869
19970630,2359887
19970630,2359917
19970630,2360043
19970630,2360454
19970630,2361880
19970630,2364555
19970630,2364573
19970630,2365356
19970630,2366634
19970630,2366652
19970630,2366746
19970630,2366755
19970630,2366821
19970630,2366830
19970630,2366997
19970630,2367921
19970630,2368106
19970630,2368179
19970630,2368964
19970630,2369390
19970630,2369457
19970630,2370770
19970630,2371786
19970630,2371795
19970630,2371807
19970630,2374031
19970630,2374198
19970630,2374228
19970630,2374778
19970630,2374787
19970630,2375449
19970630,2376437
19970630,2376446
19970630,2376558
19970630,2376567
19970630,2376727
19970630,2376905
19970630,2376923
19970630,2376941
19970630,2376950
19970630,2376969
19970630,2377975
19970630,2378422
19970630,2378440
19970630,2380229
19970630,2380948
19970630,2382287
19970630,2382296
19970630,2382335
19970630,2382344
19970630,2384021
19970630,2384508
19970630,2385112
19970630,2385185
19970630,2385493
19970630,2387004
19970630,2387152
19970630,2388391
19970630,2388412
19970630,2388430
19970630,2388636
19970630,2388663
19970630,2388775
19970630,2388878
19970630,2389839
19970630,2389941
19970630,2390013
19970630,2390031
19970630,2390040
19970630,2391243
19970630,2391270
19970630,2391289
19970630,2391300
19970630,2391515
19970630,2391784
19970630,2392437
19970630,2392923
19970630,2394600
19970630,2394619
19970630,2394842
19970630,2395326
19970630,2395335
19970630,2397366
19970630,2397508
19970630,2397526
19970630,2397629
19970630,2397692
19970630,2398215
19970630,2398587
19970630,2398608
19970630,2398710
19970630,2398729
19970630,2399221
19970630,2399632
19970630,2399678
19970630,2399696
19970630,2402635
19970630,2402813
19970630,2403623
19970630,2404639
19970630,2406174
19970630,2409755
19970630,2409876
19970630,2409906
19970630,2409924
19970630,2409933
19970630,2410283
19970630,2410304
19970630,2410313
19970630,2410322
19970630,2410331
19970630,2410582
19970630,2410603
19970630,2410694
19970630,2410854
19970630,2410863
19970630,2411619
19970630,2412139
19970630,2412559
19970630,2412586
19970630,2412773
19970630,2418896
19970630,2421391
19970630,2421739
19970630,2421896
19970630,2422110
19970630,2423078
19970630,2424516
19970630,2425120
19970630,2426903
19970630,2427665
19970630,2428176
19970630,2428466
19970630,2429838
19970630,2432614
19970630,2432856
19970630,2432874
19970630,2434104
19970630,2434467
19970630,2434515
19970630,2434999
19970630,2435398
19970630,2435437
19970630,2435594
19970630,2435651
19970630,2436733
19970630,2436993
19970630,2437440
19970630,2438205
19970630,2438399
19970630,2439426
19970630,2441559
19970630,2442640
19970630,2442837
19970630,2442949
19970630,2443526
19970630,2443647
19970630,2445098
19970630,2446527
19970630,2447270
19970630,2447391
19970630,2447935
19970630,2449032
19970630,2449256
19970630,2449331
19970630,2452014
19970630,2452180
19970630,2452630
19970630,2452685
19970630,2453084
19970630,2453093
19970630,2453619
19970630,2453918
19970630,2453936
19970630,2453972
19970630,2454380
19970630,2454504
19970630,2454513
19970630,2454586
19970630,2454719
19970630,2454773
19970630,2454894
19970630,2456919
19970630,2457943
19970630,2460112
19970630,2460569
19970630,2461016
19970630,2461463
19970630,2461623
19970630,2462947
19970630,2462956
19970630,2462965
19970630,2463131
19970630,2463298
19970630,2463391
19970630,2463506
19970630,2464361
19970630,2465265
19970630,2465283
19970630,2465292
19970630,2465313
19970630,2466208
19970630,2466235
19970630,2466981
19970630,2467009
19970630,2467175
19970630,2467410
19970630,2467474
19970630,2467689
19970630,2467942
19970630,2468275
19970630,2468293
19970630,2468314
19970630,2469245
19970630,2470081
19970630,2470090
19970630,2471985
19970630,2472320
19970630,2472928
19970630,2472973
19970630,2472991
19970630,2473260
19970630,2473448
19970630,2473895
19970630,2474306
19970630,2474931
19970630,2475590
19970630,2475611
19970630,2475899
19970630,2476720
19970630,2476869
19970630,2477754
19970630,2479404
19970630,2480473
19970630,2480491
19970630,2480820
19970630,2481201
19970630,2481443
19970630,2481902
19970630,2482114
19970630,2482132
19970630,2482196
19970630,2482888
19970630,2483988
19970630,2484024
19970630,2484127
19970630,2484538
19970630,2484583
19970630,2484613
19970630,2485076
19970630,2485290
19970630,2485450
19970630,2485487
19970630,2485807
19970630,2486813
19970630,2487418
19970630,2487913
19970630,2487922
19970630,2489234
19970630,2490520
19970630,2490548
19970630,2490575
19970630,2490669
19970630,2491714
19970630,2492485
19970630,2493370
19970630,2493606
19970630,2493923
19970630,2493950
19970630,2494135
19970630,2494153
19970630,2494180
19970630,2494201
19970630,2494694
19970630,2495039
